,Unnamed: 0,Sr No.,"Date ofEncashment",Name of the Political Party,"Account no. ofPolitical Party",Prefix,"BondNumber",Denominations,"Pay BranchCode",Pay Teller
267,335,328,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12457,1000000,691,3627829
268,336,329,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12477,1000000,691,3627829
269,337,330,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12451,1000000,691,3627829
270,338,331,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12479,1000000,691,3627829
271,339,332,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12421,1000000,691,3627829
272,340,333,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12423,1000000,691,3627829
273,342,334,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12443,1000000,691,3627829
274,343,335,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12419,1000000,691,3627829
275,344,336,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12427,1000000,691,3627829
276,345,337,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12408,1000000,691,3627829
277,346,338,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12398,1000000,691,3627829
278,347,339,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12394,1000000,691,3627829
279,348,340,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12402,1000000,691,3627829
280,349,341,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12396,1000000,691,3627829
281,350,342,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12390,1000000,691,3627829
282,351,343,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12406,1000000,691,3627829
283,352,344,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12404,1000000,691,3627829
284,353,345,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12392,1000000,691,3627829
285,354,346,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12400,1000000,691,3627829
286,355,347,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12472,1000000,691,3627829
287,356,348,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12480,1000000,691,3627829
288,357,349,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12476,1000000,691,3627829
289,358,350,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12474,1000000,691,3627829
290,359,351,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12478,1000000,691,3627829
291,360,352,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12468,1000000,691,3627829
292,361,353,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12484,1000000,691,3627829
293,362,354,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12482,1000000,691,3627829
294,363,355,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12470,1000000,691,3627829
295,364,356,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,888,1000000,691,3300196
296,365,357,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,876,1000000,691,3300196
297,366,358,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,883,1000000,691,3300196
298,367,359,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,886,1000000,691,3300196
299,368,360,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,880,1000000,691,3300196
300,369,361,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,894,1000000,691,3300196
301,370,362,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,898,1000000,691,3300196
302,371,363,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,896,1000000,691,3300196
303,372,364,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,892,1000000,691,3300196
304,373,365,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,890,1000000,691,3300196
305,374,366,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,776,1000000,691,3300196
306,375,367,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,780,1000000,691,3627829
307,376,368,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,1627,1000000,691,3300196
308,377,369,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,1644,1000000,691,3300196
309,378,370,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,1633,1000000,691,3300196
310,380,371,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,1646,1000000,691,3300196
311,381,372,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,1636,1000000,691,3300196
312,382,373,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11275,1000000,691,3300196
313,383,374,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11276,1000000,691,3300196
314,384,375,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11274,1000000,691,3300196
315,385,376,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11279,1000000,691,3300196
316,386,377,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11280,1000000,691,3300196
317,387,378,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11278,1000000,691,3300196
318,388,379,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11266,1000000,691,3300196
319,389,380,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11272,1000000,691,3300196
320,390,381,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11273,1000000,691,3300196
321,391,382,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11271,1000000,691,3300196
322,392,383,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,10835,1000000,691,3300196
323,393,384,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,10834,1000000,691,3300196
324,394,385,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,10837,1000000,691,3627829
325,395,386,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,10833,1000000,691,3300196
326,396,387,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,10836,1000000,691,3300196
327,397,388,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,10872,1000000,691,3300196
328,398,389,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,10875,1000000,691,3300196
329,399,390,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,10851,1000000,691,3300196
330,400,391,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,10873,1000000,691,3627829
331,401,392,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,10874,1000000,691,3300196
332,402,393,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11343,1000000,691,3300196
333,403,394,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11328,1000000,691,3300196
334,404,395,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11342,1000000,691,3300196
335,405,396,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11346,1000000,691,3300196
336,406,397,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11330,1000000,691,3300196
337,407,398,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11339,1000000,691,3300196
338,408,399,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11329,1000000,691,3300196
339,409,400,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11347,1000000,691,3300196
340,410,401,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11331,1000000,691,3300196
341,411,402,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11335,1000000,691,3300196
342,412,403,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11340,1000000,691,3300196
343,413,404,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11344,1000000,691,3627829
344,414,405,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11336,1000000,691,3300196
345,415,406,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11338,1000000,691,3300196
346,416,407,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11334,1000000,691,3300196
347,418,408,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11341,1000000,691,3300196
348,419,409,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11327,1000000,691,3300196
349,420,410,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11332,1000000,691,3300196
350,421,411,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11345,1000000,691,3300196
351,422,412,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11333,1000000,691,3300196
352,423,413,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,10538,1000000,691,3300196
353,424,414,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,10547,1000000,691,3300196
354,425,415,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,10542,1000000,691,3300196
355,426,416,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,10544,1000000,691,3300196
356,427,417,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,10549,1000000,691,3300196
357,428,418,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,10510,1000000,691,3300196
358,429,419,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,10506,1000000,691,3300196
359,430,420,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,10508,1000000,691,3300196
360,431,421,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,10502,1000000,691,3300196
361,432,422,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,10504,1000000,691,3300196
362,433,423,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,10528,1000000,691,3300196
363,434,424,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,10536,1000000,691,3300196
364,435,425,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,10530,1000000,691,3300196
365,436,426,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,10534,1000000,691,3300196
366,437,427,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,10525,1000000,691,3300196
367,438,428,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,10514,1000000,691,3300196
368,439,429,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,10521,1000000,691,3300196
369,440,430,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,10512,1000000,691,3300196
370,441,431,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,10519,1000000,691,3300196
371,442,432,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,10516,1000000,691,3300196
372,443,433,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OL,2124,100000,691,3627829
373,444,434,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OL,2132,100000,691,3627829
374,445,435,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OL,2122,100000,691,3627829
375,446,436,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OL,2126,100000,691,3627829
376,447,437,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OL,2128,100000,691,3627829
377,448,438,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OL,2134,100000,691,3627829
378,449,439,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OL,2130,100000,691,3627829
379,450,440,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OL,2136,100000,691,3627829
380,451,441,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OL,2140,100000,691,3627829
381,452,442,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OL,2138,100000,691,3627829
382,453,443,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OL,2149,100000,691,3627829
383,454,444,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OL,2131,100000,691,3627829
384,456,445,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OL,2145,100000,691,3627829
385,457,446,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OL,2135,100000,691,3627829
386,458,447,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OL,2141,100000,691,3627829
387,459,448,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OL,2137,100000,691,3627829
388,460,449,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OL,2139,100000,691,3627829
389,461,450,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OL,2143,100000,691,3627829
390,462,451,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OL,2133,100000,691,3627829
391,463,452,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OL,2147,100000,691,3627829
392,464,453,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OL,3056,100000,691,3300196
393,465,454,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OL,3059,100000,691,3300196
394,466,455,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OL,3064,100000,691,3300196
395,467,456,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OL,3053,100000,691,3300196
396,468,457,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OL,3062,100000,691,3300196
397,469,458,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OL,3101,100000,691,3300196
398,470,459,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OL,3102,100000,691,3300196
399,471,460,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OL,3106,100000,691,3300196
400,472,461,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OL,3105,100000,691,3300196
401,473,462,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OL,3103,100000,691,3300196
402,536,523,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,4314,10000000,691,4567455
403,537,524,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,4318,10000000,691,4567455
404,538,525,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,4316,10000000,691,4567455
405,539,526,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,3676,10000000,691,4567455
406,540,527,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,3679,10000000,691,4567455
407,541,528,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,3680,10000000,691,4567455
408,542,529,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,3682,10000000,691,4567455
409,543,530,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,3681,10000000,691,4567455
410,544,531,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,2617,10000000,691,4567455
411,545,532,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,2602,10000000,691,4567455
412,546,533,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,2594,10000000,691,4567455
413,547,534,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,2595,10000000,691,4567455
414,548,535,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,4512,10000000,691,4567455
415,549,536,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,4519,10000000,691,4567455
416,550,537,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,2597,10000000,691,4567455
417,551,538,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,4532,10000000,691,4567455
418,552,539,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,4511,10000000,691,4567455
419,553,540,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,4533,10000000,691,4567455
420,554,541,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,4523,10000000,691,4567455
421,555,542,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,4508,10000000,691,4567455
422,556,543,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,4530,10000000,691,4567455
423,557,544,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,4514,10000000,691,4567455
424,558,545,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,4516,10000000,691,4567455
425,559,546,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,4534,10000000,691,4567455
426,560,547,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,2598,10000000,691,4567455
427,561,548,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,4520,10000000,691,4567455
428,562,549,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,4513,10000000,691,4567455
429,563,550,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,4515,10000000,691,4567455
430,564,551,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,4524,10000000,691,4567455
431,565,552,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,2599,10000000,691,4567455
432,566,553,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,4517,10000000,691,4567455
433,567,554,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,4521,10000000,691,4567455
434,568,555,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,4527,10000000,691,4567455
435,570,556,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,2600,10000000,691,4567455
436,571,557,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,4529,10000000,691,4567455
437,572,558,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,4525,10000000,691,4567455
438,573,559,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,4531,10000000,691,4567455
439,574,560,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,4522,10000000,691,4567455
440,575,561,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,4528,10000000,691,4567455
441,576,562,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,5165,10000000,691,4567455
442,577,563,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,5167,10000000,691,4567455
443,578,564,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,5166,10000000,691,4567455
444,579,565,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,5259,10000000,691,4567455
445,580,566,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,6871,1000000,691,4567455
446,581,567,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,6865,1000000,691,4567455
447,582,568,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,6863,1000000,691,4567455
448,583,569,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,6867,1000000,691,4567455
449,584,570,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,6869,1000000,691,4567455
450,585,571,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12372,1000000,691,4567455
451,586,572,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12366,1000000,691,4567455
452,587,573,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12380,1000000,691,4567455
453,588,574,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12382,1000000,691,4567455
454,589,575,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12376,1000000,691,4567455
455,590,576,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12374,1000000,691,4567455
456,591,577,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12368,1000000,691,4567455
457,592,578,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12370,1000000,691,4567455
458,593,579,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12378,1000000,691,4567455
459,594,580,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12362,1000000,691,4567455
460,595,581,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12360,1000000,691,4567455
461,596,582,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12377,1000000,691,4567455
462,597,583,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12364,1000000,691,4567455
463,598,584,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12381,1000000,691,4567455
464,599,585,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12379,1000000,691,4567455
465,600,586,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12803,1000000,691,4567455
466,601,587,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12491,1000000,691,4567455
467,602,588,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12497,1000000,691,4567455
468,603,589,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12801,1000000,691,4567455
469,604,590,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12493,1000000,691,4567455
470,605,591,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11226,1000000,691,4567455
471,606,592,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11229,1000000,691,4567455
472,608,593,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11231,1000000,691,4567455
473,609,594,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11230,1000000,691,4567455
474,610,595,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11227,1000000,691,4567455
475,611,596,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11250,1000000,691,4567455
476,612,597,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11254,1000000,691,4567455
477,613,598,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11260,1000000,691,4567455
478,614,599,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11256,1000000,691,4567455
479,615,600,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11258,1000000,691,4567455
480,616,601,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11252,1000000,691,4567455
481,617,602,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11251,1000000,691,4567455
482,618,603,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11259,1000000,691,4567455
483,619,604,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11257,1000000,691,4567455
484,620,605,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11253,1000000,691,4567455
485,621,606,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,3231,1000000,691,4567455
486,622,607,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,3237,1000000,691,4567455
487,623,608,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,3241,1000000,691,4567455
488,624,609,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,3240,1000000,691,4567455
489,625,610,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,3227,1000000,691,4567455
490,626,611,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,3235,1000000,691,4567455
491,627,612,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,3239,1000000,691,4567455
492,628,613,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,3242,1000000,691,4567455
493,629,614,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,3229,1000000,691,4567455
494,630,615,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,3233,1000000,691,4567455
495,631,616,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12026,1000000,691,4567455
496,632,617,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12028,1000000,691,4567455
497,633,618,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12022,1000000,691,4567455
498,634,619,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12027,1000000,691,4567455
499,635,620,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12024,1000000,691,4567455
500,636,621,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,10900,1000000,691,4567455
501,637,622,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,10899,1000000,691,4567455
502,638,623,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,10901,1000000,691,4567455
503,639,624,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,10898,1000000,691,4567455
504,640,625,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,10897,1000000,691,4567455
505,641,626,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,9424,1000000,691,4567455
506,642,627,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,9421,1000000,691,4567455
507,643,628,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,9427,1000000,691,4567455
